1_Lr,1_Wd,1_batchSize,1_decoder,1_featType,1_hiddenDim,1_numLayers,1_numOfHeads,2_valLossNeg,2_valMRRRandom,2_valRocAucRandom,3_testMRR2hop,3_testMRRRandom,3_testRocAuc2hop,3_testRocAucRandom
0.0001,0.001,8192,dot,3,128,2,2,-0.42727193236351013,0.9707497741644084,0.8787205825617284,0.8323396568616961,0.9822711984422022,0.6149496905222076,0.8863985415712776
0.0001,0.001,8192,dot,3,64,3,2,-0.4158300459384918,0.9737393045694519,0.8881024192541987,0.8476731756471534,0.987803151000177,0.6298629095081256,0.8893832439972363
0.0001,0.001,8192,dot,3,128,3,2,-0.41924694180488586,0.9705610021786492,0.8815956708127037,0.8676390126071486,0.9840856788812179,0.624458357290368,0.8903329494405463
0.0001,0.001,8192,dot,3,64,4,2,-0.41136598587036133,0.9720703480954985,0.8901973235405413,0.8669364019470234,0.9895291201982651,0.6355738046770543,0.8949142098322878
0.0001,0.001,8192,dot,3,128,4,2,-0.4062305688858032,0.974894746476295,0.8894690481296097,0.8854021841143455,0.9926712692511948,0.6400416721706095,0.8987772691671566
0.0005,0.001,8192,dot,3,64,2,2,-0.4064556062221527,0.9770947176684882,0.8911335985405033,0.8904498670032392,0.9906178084616747,0.6280080720344793,0.9040127663871029
0.0005,0.001,8192,dot,3,128,2,2,-0.4108450710773468,0.9684873188405797,0.8894060678434199,0.8749148606158696,0.9884935386794124,0.625514386378335,0.9007117817603527
0.0005,0.001,8192,dot,3,64,3,2,-0.3917301297187805,0.9748284579270494,0.8962826208660528,0.8938143287054598,0.9915914321118783,0.6382876585947251,0.8989385830877923
0.0005,0.001,8192,dot,3,128,3,2,-0.39178773760795593,0.9768594289870886,0.8973369905986401,0.8912609768823258,0.9909630023012923,0.6407013655878733,0.9017392101504329
0.0005,0.001,8192,dot,3,64,4,2,-0.38739216327667236,0.9792978646398842,0.8974989270091909,0.8991947584486087,0.9917241989732697,0.6394280180941472,0.8997884515091891
0.0005,0.001,8192,dot,3,128,4,2,-0.3992619216442108,0.9754205100379816,0.8992381478738203,0.8667528789143235,0.9863427155248716,0.6538967746678949,0.9115018650989684
0.001,0.001,8192,dot,3,64,2,2,-0.41430366039276123,0.9765398550724639,0.8857731373109876,0.8842313068415033,0.9899274207824393,0.6277119905781036,0.9000077810701037
0.001,0.001,8192,dot,3,128,2,2,-0.4142884910106659,0.9778446389496718,0.8856828919118953,0.8896399375687745,0.989130819614091,0.6324498160899312,0.9023324692722178
0.001,0.001,8192,dot,3,64,3,2,-0.4079499840736389,0.9778079710144926,0.8862585740403103,0.8874834568275884,0.9919897326960523,0.6365077258611613,0.9012823096499405
0.001,0.001,8192,dot,3,128,3,2,-0.3942124843597412,0.9734766050054406,0.8945309785820394,0.8964081295467382,0.9892193308550185,0.644674507614911,0.9029670376359836
0.001,0.001,8192,dot,3,64,4,2,-0.3856394588947296,0.9771578187071146,0.9018428027357311,0.9016035478064155,0.9912373871481678,0.6509220330704745,0.9014844796552794
0.001,0.001,8192,dot,3,128,4,2,-0.3839131295681,0.9793253536452666,0.9025837165055075,0.8975608830892953,0.9930961232076474,0.6445551718827136,0.9027450236576726
0.0001,0.0001,8192,dot,1,64,2,4,-0.412632554769516,0.9727165211062592,0.8939008819665978,0.8377810099265224,0.9771286953443088,0.6148770515685127,0.8994832335389418
0.0001,0.0001,8192,dot,1,128,2,4,-0.42641714215278625,0.9674723881948217,0.8863861006611525,0.8367730163269197,0.9772260577093291,0.6116695525688178,0.886276567456709
0.0001,0.0001,8192,dot,1,64,3,4,-0.44130557775497437,0.9720137756026827,0.8830868613549083,0.8329426061635302,0.980409512008025,0.6005062474578416,0.8891107339122641
0.0001,0.0001,8192,dot,1,128,3,4,-0.3930358290672302,0.9787837592894688,0.9090591125463976,0.8695750714736377,0.9862099486634802,0.6325445532942291,0.915207582472704
0.0001,0.0001,8192,dot,1,64,4,4,-0.4038330316543579,0.9732402786442087,0.8962973005826871,0.8687201141927643,0.9850150469109576,0.6178025529522982,0.9073978944080188
0.0001,0.0001,8192,dot,1,128,4,4,-0.5818662643432617,0.8531323556038385,0.8307778852559494,0.8982123028325896,0.9822003894494602,0.6724840518776867,0.8739294558528555
0.0005,0.0001,8192,dot,1,64,2,4,-0.40893399715423584,0.9706927820094305,0.8916617863511762,0.8792131542264309,0.9881837493361657,0.6211528324592756,0.8979006313787119
0.0005,0.0001,8192,dot,1,128,2,4,-0.407897025346756,0.9713988418385813,0.8956385987066264,0.8670556813812257,0.9827491591432111,0.6226512466289091,0.9016825050697725
0.0005,0.0001,8192,dot,1,64,3,4,-0.40975090861320496,0.9767938237965486,0.892373076981777,0.8931545176367268,0.990901044432643,0.6327369796988043,0.9026833698118228
0.0005,0.0001,8192,dot,1,128,3,4,-0.3953867554664612,0.9746779168934858,0.8962523462602996,0.8678155944486268,0.9872986369268898,0.6239108713693963,0.9019157674187277
0.0005,0.0001,8192,dot,1,64,4,4,-0.41402697563171387,0.9750863793416986,0.8984883297171833,0.8898064229981383,0.9897200515894091,0.6338052080684012,0.9073165577117847
0.0005,0.0001,8192,dot,1,128,4,4,-0.4149850606918335,0.980653630273402,0.8916152632272123,0.8744360245289613,0.987174721189591,0.6299886469859894,0.9020295645619777
0.001,0.0001,8192,dot,1,64,2,4,-0.4020715653896332,0.9689764492753623,0.8931976131326482,0.8865091685325354,0.9896176314391927,0.6253753980062385,0.8928494051709399
0.001,0.0001,8192,dot,1,128,2,4,-0.43052762746810913,0.9656825223254967,0.8784359729780447,0.8406497954161257,0.9802670510583416,0.6103489371745598,0.8850764760737317
0.001,0.0001,8192,dot,1,64,3,4,-0.3918147683143616,0.9718778570122508,0.8998857355432055,0.8682752206783009,0.9851832182687201,0.6269292225214541,0.9048661953299661
0.001,0.0001,8192,dot,1,128,3,4,-0.41171154379844666,0.9733369486623283,0.8916731151677919,0.8655314046312452,0.9842987380825936,0.6255896363811051,0.9003153928616519
0.001,0.0001,8192,dot,1,64,4,4,-0.4058937728404999,0.9738173216885008,0.8943105786875435,0.8733728359325811,0.9871216144450345,0.6305165004073856,0.9116082520417851
0.001,0.0001,8192,dot,1,128,4,4,-0.4265056252479553,0.9697109304426377,0.8904546332812464,0.8276066810984495,0.9756821687782921,0.6154165259565366,0.8956570295573834
0.0001,0.0005,8192,dot,1,64,2,4,-0.4308261573314667,0.9650880058065687,0.8801823262589058,0.8461668177812628,0.977155248716587,0.6057255072613072,0.8871370383198052
0.0001,0.0005,8192,dot,1,128,2,4,-0.4228959083557129,0.9656632001459587,0.8881132015674694,0.8528728411495273,0.980014794021698,0.6178368245898297,0.9032878211990651
0.0001,0.0005,8192,dot,1,64,3,4,-0.42944467067718506,0.9741879876610416,0.8852724905381217,0.8644859050196279,0.9886705611612675,0.6257650801772322,0.911419537211102
0.0001,0.0005,8192,dot,1,128,3,4,-0.4494609534740448,0.9657679738562092,0.8817958707294551,0.832705535745897,0.9765356700300938,0.6078479549669503,0.893337169278518
0.0001,0.0005,8192,dot,1,64,4,4,-0.4366157352924347,0.9732045701849836,0.8845266711851731,0.8445449355035123,0.9829084793768809,0.643731377987206,0.8864540137764243
0.0001,0.0005,8192,dot,1,128,4,4,-0.3932601511478424,0.9765469061876246,0.9057007783087596,0.8681118831012619,0.9853513896264825,0.6225718908773453,0.9116964508339358
0.0005,0.0005,8192,dot,1,64,2,4,-0.41403210163116455,0.9717257039055405,0.887380656400066,0.883535401578418,0.9885377942998761,0.6213167646219591,0.897898892117923
0.0005,0.0005,8192,dot,1,128,2,4,-0.4237690567970276,0.9635433641137062,0.8838813820196622,0.8524302333649121,0.9807547058476427,0.6230022349227805,0.8902454037703128
0.0005,0.0005,8192,dot,1,64,3,4,-0.41652190685272217,0.9712998361551065,0.8927253753003963,0.8864790841423874,0.9904407859798194,0.6278894757398712,0.9029508275527991
0.0005,0.0005,8192,dot,1,128,3,4,-0.4130859076976776,0.9715367965367966,0.8858269643987295,0.8688486146531819,0.9905166527577575,0.6207838703653236,0.8894540832691717
0.0005,0.0005,8192,dot,1,64,4,4,-0.4157039523124695,0.9770455793520043,0.8989189633380236,0.8731855387192615,0.989201628606833,0.6367858536577801,0.9162263778569988
0.0005,0.0005,8192,dot,1,128,4,4,-0.438563734292984,0.9659650082012028,0.8845071047660403,0.8486470424601067,0.9845061072756239,0.6215678727360813,0.9012454801913317
0.001,0.0005,8192,dot,1,64,2,4,-0.4392709732055664,0.9657785028094978,0.8738078375677076,0.844850720766812,0.9823552841210834,0.6110587008745034,0.8921056963944238
0.001,0.0005,8192,dot,1,128,2,4,-0.42215877771377563,0.9657277725905176,0.8832700060892997,0.8429408070539244,0.9823331563108515,0.6114426516848824,0.8845494814932711
0.001,0.0005,8192,dot,1,64,3,4,-0.4008857309818268,0.9814916119620716,0.9039122715934504,0.894515853238636,0.9917684545937334,0.6712782622217691,0.921157485737148
0.001,0.0005,8192,dot,1,128,3,4,-0.5117772817611694,0.953413000181061,0.8476593524381504,0.7857383293522433,0.9678438661710036,0.5952770412117829,0.8742304515481519
0.001,0.0005,8192,dot,1,64,4,4,-0.4161691665649414,0.9716875113286205,0.8938769918465708,0.8750853177034802,0.9870862099486635,0.6288089261015827,0.8967152582563896
0.001,0.0005,8192,dot,1,128,4,4,-0.44527342915534973,0.9669297768100164,0.8847167237711896,0.8202762585263913,0.973951141795008,0.6154755241568808,0.8949449770535397
0.0001,0.001,8192,dot,1,64,2,4,-0.44698506593704224,0.9617420396261294,0.8773725075914381,0.8478386073712679,0.9770401841033812,0.6019995992133178,0.8839489804866133
0.0001,0.001,8192,dot,1,128,2,4,-0.4398767352104187,0.96272216177004,0.872691510300359,0.8661701990698273,0.9835192069392813,0.6117436445029898,0.9061477629528469
0.0001,0.001,8192,dot,1,64,3,4,-0.41964781284332275,0.9687000726216413,0.887711299447222,0.859184957073964,0.9833333333333334,0.6087850194801092,0.8943751842857577
0.0001,0.001,8192,dot,1,128,3,4,-0.4583061635494232,0.9626966901790559,0.8833850612556938,0.8373378347621577,0.9807842095946185,0.6220083804518838,0.8959028724155191
0.0001,0.001,8192,dot,1,64,4,4,-0.4310164451599121,0.9704520697167757,0.8910249899861926,0.8225570956452529,0.97844751283413,0.6054051912414486,0.8971586661787683
0.0001,0.001,8192,dot,1,128,4,4,-0.42599743604660034,0.9729030501089324,0.8859813322891327,0.8667391291661073,0.9856080722251727,0.6154176897795129,0.9041388174785748
0.0005,0.001,8192,dot,1,64,2,4,-0.400287926197052,0.9779771615008157,0.8995856675896545,0.8826772316018201,0.9907063197026023,0.6296749355536264,0.918757285708059
0.0005,0.001,8192,dot,1,128,2,4,-0.42590227723121643,0.9685932388222465,0.8840991426332419,0.8527775670367279,0.9802619932731458,0.607883390427458,0.8895545518340846
0.0005,0.001,8192,dot,1,64,3,4,-0.4024890661239624,0.9747311827956989,0.897561288963689,0.8930638798270237,0.9897326960523987,0.6347090381706861,0.9086560086242476
0.0005,0.001,8192,dot,1,128,3,4,-0.46914249658584595,0.9557308668842945,0.8725281341072817,0.8105006134480378,0.974800849707913,0.5993537361504094,0.8879430713272232
0.0005,0.001,8192,dot,1,64,4,4,-0.3888985216617584,0.9783206659428157,0.9071929550154608,0.888723635484124,0.9911665781554257,0.6423942892469642,0.9230708179030523
0.0005,0.001,8192,dot,1,128,4,4,-0.4134390950202942,0.965811499272198,0.8951482307540044,0.8266652949340151,0.9802088865285891,0.6264072083552626,0.9035305624473904
0.001,0.001,8192,dot,1,64,2,4,-0.4292309284210205,0.9682687056253413,0.8777596778475847,0.8301378343730973,0.9754514073287308,0.5936665144930962,0.8884282661049672
0.001,0.001,8192,dot,1,128,2,4,-0.4123627543449402,0.965824732934999,0.8933238689296477,0.8397573203335285,0.9797043724553018,0.6232021420189211,0.896499566901046
0.001,0.001,8192,dot,1,64,3,4,-0.4130725562572479,0.9682613449972661,0.8910794409357747,0.8580814653570895,0.9801823331563109,0.6319840739874462,0.8990698749791437
0.001,0.001,8192,dot,1,128,3,4,-0.4269639849662781,0.9704096429218779,0.8872554410025933,0.8415931371985541,0.9816117896972916,0.6138124067378946,0.9003221341156279
0.001,0.001,8192,dot,1,64,4,4,-0.4452381432056427,0.9690385856239515,0.8783319498900533,0.8618510096736332,0.9842331976160973,0.6263427161624016,0.9094206316880673
0.001,0.001,8192,dot,1,128,4,4,-0.4141387641429901,0.9683034906854766,0.8951242155252084,0.854514673088757,0.9821826872012746,0.629184419414709,0.9026268833975313
0.0001,0.0001,8192,dot,2,64,2,4,-0.41454917192459106,0.9725885558583105,0.8863847449262361,0.8651908470947239,0.9825632855372632,0.6183715875807618,0.8869914712549147
0.0001,0.0001,8192,dot,2,128,2,4,-0.4039294421672821,0.9742276422764228,0.8905543346378655,0.8779283927850045,0.9892606361007849,0.6208743565227799,0.8909876768294863
0.0001,0.0001,8192,dot,2,64,3,4,-0.4068099856376648,0.9734947406601379,0.8872918539609705,0.8761961337771216,0.9872986369268898,0.6269175929232589,0.8917862665487968
0.0001,0.0001,8192,dot,2,128,3,4,-0.3978293836116791,0.9733752048061168,0.8951416644319172,0.8535874124695155,0.9872101256859621,0.6252657598397802,0.8961245238680082
0.0001,0.0001,8192,dot,2,64,4,4,-0.4432303309440613,0.9664761386318272,0.8792848819991801,0.852364303838016,0.9817401309966365,0.6254812900725362,0.8899600081941194
0.0001,0.0001,8192,dot,2,128,4,4,-0.42154404520988464,0.9765151515151514,0.8808474746396453,0.8723983368964783,0.984798194370685,0.6292644656916481,0.889435594452249
0.0005,0.0001,8192,dot,2,64,2,4,-0.40556102991104126,0.9725431425976385,0.8887071309664302,0.8873788968451741,0.989467162329616,0.634322108031032,0.9012486882571373
0.0005,0.0001,8192,dot,2,128,2,4,-0.394277960062027,0.9732553032064698,0.8985803886540904,0.8950260897419686,0.9919897326960524,0.6342576604346013,0.9014143524876372
0.0005,0.0001,8192,dot,2,64,3,4,-0.3928348124027252,0.9762985237834884,0.8935211560035716,0.889954606377867,0.9897326960523987,0.6409159161377532,0.8971768298733269
0.0005,0.0001,8192,dot,2,128,3,4,-0.3995400369167328,0.973624683315237,0.8896900670671426,0.8952265427969093,0.9913701540095592,0.6449700625456881,0.899549111098337
0.0005,0.0001,8192,dot,2,64,4,4,-0.39836522936820984,0.9796659404502542,0.8935641395875286,0.8978807555812336,0.9909895556735705,0.6521238565212679,0.9007165967362507
0.0005,0.0001,8192,dot,2,128,4,4,-0.39428606629371643,0.9754805948494741,0.895246084380162,0.889427140688426,0.9920074349442378,0.6482130487952937,0.9006898043516902
0.001,0.0001,8192,dot,2,64,2,4,-0.39196351170539856,0.9765469061876246,0.8997482056644415,0.8961765118695549,0.9914586652504868,0.6398066274030294,0.9016619446767238
0.001,0.0001,8192,dot,2,128,2,4,-0.3970474898815155,0.9745844748858447,0.8959181190021507,0.891782331081322,0.9919454770755887,0.6378657231343284,0.8999823179468905
0.001,0.0001,8192,dot,2,64,3,4,-0.38076189160346985,0.9800561289154445,0.9007779244573002,0.8965162588635769,0.990679766330324,0.6401178946632831,0.9026639818733178
0.001,0.0001,8192,dot,2,128,3,4,-0.39392349123954773,0.9734581298607343,0.8934574037469817,0.8962992147405318,0.9906089573375818,0.6452442989440984,0.8993196826038091
0.001,0.0001,8192,dot,2,64,4,4,-0.39113500714302063,0.9747405789186238,0.8959646782339177,0.8925277737545394,0.9908833421844574,0.642635065375159,0.8993205097956649
0.001,0.0001,8192,dot,2,128,4,4,-0.3909076750278473,0.9770472582972585,0.8986056567996373,0.8882393849733202,0.9886174544167109,0.6538143935520306,0.9064961358818597
0.0001,0.0005,8192,dot,2,64,2,4,-0.4067385196685791,0.9672557549392787,0.890473582175926,0.8630886727009934,0.9861037351743672,0.6158632124358534,0.8920753204708846
0.0001,0.0005,8192,dot,2,128,2,4,-0.4102233648300171,0.9722101252041372,0.8876040016501621,0.8681508834589025,0.9886263055408038,0.6199104190637668,0.8903355072616239
0.0001,0.0005,8192,dot,2,64,3,4,-0.4090817868709564,0.9770114942528736,0.8908753280494689,0.8620767457596984,0.9879359178615684,0.6249533043004434,0.8950068625131091
0.0001,0.0005,8192,dot,2,128,3,4,-0.404968798160553,0.9689533622559653,0.8885740933590134,0.8819411455364721,0.9891750752345548,0.6305123500621612,0.8921943627297975
0.0001,0.0005,8192,dot,2,64,4,4,-0.41548001766204834,0.9770459081836328,0.8854874678158773,0.878605114717701,0.9881837493361657,0.6291072618355898,0.8907125729585734
0.0001,0.0005,8192,dot,2,128,4,4,-0.41710737347602844,0.9725276719288695,0.8835916927040823,0.882870335246862,0.9875515261866828,0.6305464332438089,0.8897834135223667
0.0005,0.0005,8192,dot,2,64,2,4,-0.40448424220085144,0.9770844686648502,0.8897388399393207,0.8948075512732974,0.9899539741547176,0.6439052134346465,0.9055549569883395
0.0005,0.0005,8192,dot,2,128,2,4,-0.39786863327026367,0.9745794899620185,0.8965443740132495,0.8871865418466587,0.9907505753230661,0.6322769416236378,0.9035960933055036
0.0005,0.0005,8192,dot,2,64,3,4,-0.3929768204689026,0.9759945504087194,0.8954570160237715,0.8975179110734076,0.9924765445211542,0.6486638712338892,0.9058516282684734
0.0005,0.0005,8192,dot,2,128,3,4,-0.39722350239753723,0.972270348312579,0.8895886210350912,0.8955620042316803,0.9922995220392989,0.6443548418397806,0.9019801387696481
0.0005,0.0005,8192,dot,2,64,4,4,-0.38962647318840027,0.9787599421547362,0.896680692844413,0.9017162751097961,0.9925208001416179,0.6508030253378303,0.9024057095584269
0.0005,0.0005,8192,dot,2,128,4,4,-0.38881388306617737,0.9776301518438177,0.8982761919557376,0.8977027118158292,0.9924322889006904,0.6489651057358781,0.9034240604170113
0.001,0.0005,8192,dot,2,64,2,4,-0.3952748775482178,0.9763525780682643,0.8979060298376116,0.8907575297777104,0.9910780669144982,0.6300202773639604,0.8991289264074855
0.001,0.0005,8192,dot,2,128,2,4,-0.3954784870147705,0.9732372666304151,0.8952684022434597,0.8993968458519706,0.9901044432642946,0.634267054456894,0.903731805997851
0.001,0.0005,8192,dot,2,64,3,4,-0.385982871055603,0.9806575342465753,0.8945580930752685,0.897188733553577,0.9916091343600636,0.6426224273221971,0.9056347500726412
0.001,0.0005,8192,dot,2,128,3,4,-0.3943521976470947,0.9792638813528667,0.8958351501702613,0.8939237033103203,0.9912816427686316,0.6437646569945102,0.9075455071543335
0.001,0.0005,8192,dot,2,64,4,4,-0.39543744921684265,0.9762420957542908,0.8985129846482076,0.8987016243920121,0.9905292972207471,0.6521285923744667,0.9072506643278496
0.001,0.0005,8192,dot,2,128,4,4,-0.39153385162353516,0.9789728151797119,0.9014032266200034,0.8893369243608225,0.9896441848114711,0.6549515737575372,0.9093338858763937
0.0001,0.001,8192,dot,2,64,2,4,-0.41090330481529236,0.9713819368879217,0.8909095448817806,0.8473869893014874,0.9839086563993626,0.6178769527457,0.8905501786534444
0.0001,0.001,8192,dot,2,128,2,4,-0.40055951476097107,0.9742696425331155,0.8933626221606005,0.8835733349673871,0.988537794299876,0.6235572835352058,0.8936043119672918
0.0001,0.001,8192,dot,2,64,3,4,-0.4147879183292389,0.972879200726612,0.8862374915938603,0.8606518931001141,0.9859591668141854,0.62703576483248,0.8929592116529588
0.0001,0.001,8192,dot,2,128,3,4,-0.4007185399532318,0.976461510530138,0.8902626644918882,0.8800870133583889,0.9892193308550186,0.6271897160263018,0.8961095193270413
0.0001,0.001,8192,dot,2,64,4,4,-0.42285194993019104,0.972125340599455,0.8834299075353386,0.8725311361795695,0.990414232607541,0.6295695671357384,0.8901222255521211
0.0001,0.001,8192,dot,2,128,4,4,-0.39259690046310425,0.9774080086580087,0.896447200902436,0.8903602504770853,0.9905469994689324,0.63878382121718,0.8976446320431817
0.0005,0.001,8192,dot,2,64,2,4,-0.4004938006401062,0.9740902474526929,0.8960987234531373,0.8891895515235929,0.9911488759072403,0.6387336300925596,0.9031898111922074
0.0005,0.001,8192,dot,2,128,2,4,-0.39789241552352905,0.9756808278867102,0.8945173684727834,0.8953674902426894,0.9899539741547178,0.633656991112383,0.8994974583616724
0.0005,0.001,8192,dot,2,64,3,4,-0.39794206619262695,0.9757757212847034,0.8902587580815633,0.8967411195637429,0.9923437776597629,0.642802314936833,0.9042977965602853
0.0005,0.001,8192,dot,2,128,3,4,-0.39065635204315186,0.9743937748823743,0.8930823270421864,0.8922632745787286,0.9931138254558328,0.6328529074005559,0.897144344970204
0.0005,0.001,8192,dot,2,64,4,4,-0.39933961629867554,0.9784521865360188,0.8962096262802456,0.9002101088266781,0.9928305894848646,0.6579581658378919,0.9073880932634736
0.0005,0.001,8192,dot,2,128,4,4,-0.3946610987186432,0.9779286619590801,0.8968232988775625,0.8923642386998734,0.9911488759072403,0.6431033020005622,0.9022298874119379
0.001,0.001,8192,dot,2,64,2,4,-0.4073527753353119,0.9734725234996385,0.8928865436850459,0.8787532656757298,0.9909010444326429,0.6236314560306716,0.899281216024623
0.001,0.001,8192,dot,2,128,2,4,-0.40094277262687683,0.9763300760043432,0.8958491474871492,0.8896072727060513,0.9882457072048151,0.6321627488668917,0.8987818928099818
0.001,0.001,8192,dot,2,64,3,4,-0.38799577951431274,0.9755489021956089,0.8990341252205999,0.8945251582665283,0.9918569658346609,0.6434325344293291,0.9040903641761489
0.001,0.001,8192,dot,2,128,3,4,-0.38778796792030334,0.9803013798111837,0.898370634205654,0.8919975301148961,0.991193131527704,0.6411320980538322,0.9060470167391895
0.001,0.001,8192,dot,2,64,4,4,-0.3913254737854004,0.9751908396946565,0.8989414372091193,0.8947947152275352,0.9923437776597629,0.6392076469907916,0.9009152119745018
0.001,0.001,8192,dot,2,128,4,4,-0.404828280210495,0.9752547307132459,0.891045986570984,0.8908601606689763,0.9909718534253851,0.6482142025481084,0.9037947660875357
0.0001,0.0001,8192,dot,3,64,2,4,-0.4202072322368622,0.9705316639448377,0.8827511071495592,0.8264104574247962,0.9853071340060189,0.6167761430871466,0.8890247448013144
0.0001,0.0001,8192,dot,3,128,2,4,-0.4077591598033905,0.9730094100615273,0.8884439269274426,0.8767402863260537,0.988834939180133,0.6217001946611173,0.8919528888832546
0.0001,0.0001,8192,dot,3,64,3,4,-0.4285622835159302,0.9730115690527837,0.8812943310657596,0.8616754432208494,0.982094175960347,0.6228747826402347,0.8947965903433669
0.0001,0.0001,8192,dot,3,128,3,4,-0.4023783206939697,0.9763835964434767,0.8911940537104045,0.8859521799378411,0.9888475836431226,0.6296147203023084,0.8935564110851661
0.0001,0.0001,8192,dot,3,64,4,4,-0.4300025403499603,0.9759249183895539,0.8873005515086232,0.855793482200811,0.9792175606302,0.6239539198721662,0.8930164964872154
0.0001,0.0001,8192,dot,3,128,4,4,-0.4151444137096405,0.9728904683798067,0.8874946137725388,0.8791621224706726,0.9879093644892901,0.6332820703598804,0.8913721512882748
0.0005,0.0001,8192,dot,3,64,2,4,-0.40213823318481445,0.9788834511509878,0.8921696807280641,0.8926906441643563,0.9918569658346609,0.6375931555055752,0.8997379295078265
0.0005,0.0001,8192,dot,3,128,2,4,-0.40040695667266846,0.9736459469283896,0.8929436572203616,0.8900485968860903,0.9893786510886883,0.6310029165518871,0.8998001616686779
0.0005,0.0001,8192,dot,3,64,3,4,-0.3919416069984436,0.9729947492304907,0.896932705733976,0.8945224186328807,0.9926093113825457,0.6455571572899041,0.9022116186999785
0.0005,0.0001,8192,dot,3,128,3,4,-0.39120715856552124,0.9792029774872911,0.8945706654513617,0.8953484911265049,0.9919770882330627,0.6462802927260209,0.9036248177225202
0.0005,0.0001,8192,dot,3,64,4,4,-0.39945515990257263,0.9775571273122958,0.8967417865576909,0.8922847701658111,0.9908125331917153,0.6498616306551305,0.9066381568112291
0.0005,0.0001,8192,dot,3,128,4,4,-0.3941947817802429,0.9788671023965141,0.8982163725984933,0.8953677009837392,0.9916799433528058,0.6519034508916436,0.9008414120750199
0.001,0.0001,8192,dot,3,64,2,4,-0.3963119685649872,0.9766830422125181,0.8968969929951329,0.890477052598667,0.9916533899805275,0.6343808199510642,0.8993628015977111
0.001,0.0001,8192,dot,3,128,2,4,-0.3985902965068817,0.9750681198910083,0.8952058058242862,0.8940929475316092,0.9914763674986722,0.6337077706221671,0.8998211536400863
0.001,0.0001,8192,dot,3,64,3,4,-0.39128297567367554,0.9769104803493449,0.8954375617081531,0.9027191917659256,0.9926093113825457,0.6443905376858985,0.9024375571641722
0.001,0.0001,8192,dot,3,128,3,4,-0.3867022395133972,0.9745637704623135,0.8972865903019147,0.8950067015653845,0.9900424853956452,0.6416796127466945,0.9026021755364475
0.001,0.0001,8192,dot,3,64,4,4,-0.3893722891807556,0.9790989526905021,0.8969938019466206,0.9016221121770778,0.9920251371924235,0.6487815266876735,0.9010314633600229
0.001,0.0001,8192,dot,3,128,4,4,-0.3969564139842987,0.9750318935666119,0.8966257309610595,0.8884024661241867,0.9902814657461498,0.6417692587649443,0.9023044569594942
0.0001,0.0005,8192,dot,3,64,2,4,-0.41144660115242004,0.9735070575461455,0.8888802838960572,0.8393588281665818,0.9860594795539034,0.6210443969578456,0.8944545501074834
0.0001,0.0005,8192,dot,3,128,2,4,-0.40994733572006226,0.971986970684039,0.8879925717350955,0.8748779485104498,0.9894987734870899,0.6183242405575309,0.8923666387407655
0.0001,0.0005,8192,dot,3,64,3,4,-0.41960373520851135,0.9731035740335521,0.8812670923837849,0.8681588916187961,0.9853690918746681,0.6206435138898272,0.8892214193755419
0.0001,0.0005,8192,dot,3,128,3,4,-0.40224629640579224,0.9748773841961853,0.8906179024092742,0.8733734681557305,0.9875641706496725,0.626212429848628,0.8931768623740546
0.0001,0.0005,8192,dot,3,64,4,4,-0.415976345539093,0.9728122730573711,0.8910098969121538,0.8614946274000973,0.988245707204815,0.6311488792302739,0.8951598268310822
0.0001,0.0005,8192,dot,3,128,4,4,-0.4212687611579895,0.9711632987438559,0.8812542904023144,0.8804345577712546,0.9897326960523986,0.6291460204494659,0.8906443317883624
0.0005,0.0005,8192,dot,3,64,2,4,-0.395752489566803,0.9755677655677656,0.895342676580982,0.8945316912390731,0.9898212072933262,0.6414216152033594,0.9010545096444227
0.0005,0.0005,8192,dot,3,128,2,4,-0.39637768268585205,0.9739866087585957,0.8971562658022334,0.8919444233703394,0.9923880332802266,0.6314962868623557,0.9009087742639721
0.0005,0.0005,8192,dot,3,64,3,4,-0.38966330885887146,0.9756285042503166,0.8957976015442934,0.9007614074130272,0.9926535670030093,0.6474223842932592,0.9036169500490258
0.0005,0.0005,8192,dot,3,128,3,4,-0.3769080340862274,0.9735660619387941,0.9062928323033378,0.8915410841592467,0.9897946539210479,0.6376685651923382,0.9025798686896371
0.0005,0.0005,8192,dot,3,64,4,4,-0.3895817697048187,0.9770380434782608,0.899162165251914,0.9000023181515481,0.9913701540095592,0.6537572022264184,0.9045347244481076
0.0005,0.0005,8192,dot,3,128,4,4,-0.3924728035926819,0.978946412352407,0.9002062544287799,0.8912614116278482,0.9902195078775003,0.6537796500554927,0.908037684869935
0.001,0.0005,8192,dot,3,64,2,4,-0.3964734375476837,0.9745236799129015,0.897060874754385,0.9031604835242648,0.9890423083731634,0.6432450337724308,0.9016461805578442
0.001,0.0005,8192,dot,3,128,2,4,-0.4035472273826599,0.9732033224990971,0.8919052591725173,0.8891779931875523,0.9929810585944415,0.6314893715384412,0.900532389022236
0.001,0.0005,8192,dot,3,64,3,4,-0.3957822918891907,0.9801953336950624,0.8917014916438761,0.8992746293064933,0.9897946539210479,0.6499388831814888,0.9038335779294095
0.001,0.0005,8192,dot,3,128,3,4,-0.3991689085960388,0.9746321525885558,0.8904675518974609,0.899634575019599,0.9907505753230661,0.6458352189111745,0.9027396073492604
0.001,0.0005,8192,dot,3,64,4,4,-0.39605531096458435,0.97978974080116,0.8983080324671631,0.8989905503713257,0.9908833421844574,0.6604849003262155,0.9092370770959698
